2016-05-17,1069966.35,318882.32,0,0,0,0,0,751084.03,0
2016-05-18,1087697.96,319512.75,0,0,0,0,0,768185.21,0
2016-05-19,1075583.4,316466.89,0,0,0,0,0,759116.51,0
2016-05-20,1084687.84,321687.42,0,0,0,0,0,763000.42,0
2016-05-23,1089436.75,320047.22,0,0,0,0,0,769389.53,0
2016-05-24,1105177.54,323840.87,0,0,0,0,0,781336.67,0
2016-05-25,1118661.38,328414.56,0,0,0,0,0,790246.82,0
2016-05-26,1114025.13,328489.94,0,0,0,0,0,785535.19,0
2016-05-27,1118993.65,329432.71,0,0,0,0,0,789560.94,0
2016-05-31,1120877.48,333265.04,0,0,0,0,0,787612.44,0
2016-06-01,1122596.79,331935.29,0,0,0,0,0,790661.5,0
2016-06-02,1120664.32,331722.39,0,0,0,0,0,788941.93,0
2016-06-03,1073241.67,330223.06,0,0,0,0,0,743018.61,0
2016-06-06,1112893.87,364957.45,0,0,0,0,0,747936.42,0
2016-06-07,1102271.48,358789.02,0,0,0,0,0,743482.46,0
2016-06-08,1105859.2,360064.05,0,0,0,0,0,745795.15,0
2016-06-09,1098469.37,359142.45,0,0,0,0,0,739326.92,0
2016-06-10,1089759.44,356513.57,0,0,0,0,0,733245.87,0
2016-06-13,1073256.16,344855.56,0,0,0,0,0,728400.6,0
2016-06-14,1070068.82,344342.5,0,0,0,0,0,725726.32,0
2016-06-15,1070558.22,343324.58,0,0,0,0,0,727233.64,0
2016-06-16,1068219.47,337174.46,0,0,0,0,0,731045.01,0
2016-06-17,1069592.32,337598.21,0,0,0,0,0,731994.11,0
2016-06-20,1079957.69,339945.71,0,0,0,0,0,740011.98,0
2016-06-21,1086068.49,341963.61,0,0,0,0,0,744104.88,0
2016-06-22,1092344.24,348221.56,0,0,0,0,0,744122.68,0
2016-06-23,1115357.09,354745.17,0,0,0,0,0,760611.92,0
2016-06-24,1052135.55,336744.67,0,0,0,0,0,715390.88,0
2016-06-27,1027207.17,329613.75,0,0,0,0,0,697593.42,0
2016-06-28,1050327.01,335686.15,0,0,0,0,0,714640.86,0
2016-06-29,1073151.3,342433.18,0,0,0,0,0,730718.12,0
2016-06-30,1090592.53,347886.58,0,0,0,0,0,742705.95,0
2016-07-01,1087619.96,347870.94,0,0,0,0,0,739749.02,0
2016-07-05,1072501.45,345470.01,0,0,0,0,0,727031.44,0
2016-07-06,1052175.42,347540.09,0,0,0,0,0,704635.33,0
2016-07-07,1055941.2,348684.45,0,0,0,0,0,707256.75,0
2016-07-08,1101416.1,378489.87,0,0,0,0,0,722926.23,0
2016-07-11,1108961.68,380557.77,0,0,0,0,0,728403.91,0
2016-07-12,1125847.32,384802.88,0,0,0,0,0,741044.44,0
2016-07-13,1128926.66,386344.11,0,0,0,0,0,742582.55,0
2016-07-14,1109057.38,358177.07,0,0,0,0,0,750880.31,0
2016-07-15,1109448.93,357531.99,0,0,0,0,0,751916.94,0
