2016-06-23,142750745.7,11062156.89,7124592.788,63406939.4,23618278.78,8534290.378,2648937.671,13429809.33,12925740.49
2016-06-24,1001126.9,109986.74,78738.18,183030,192817.22,81022.7,59781.57,166202.54,129547.95
2016-06-27,129510917.5,9986610.867,6687234.684,55516657.65,22374149.43,7889490.627,2672426.411,12070720.97,12313626.9
2016-06-28,1002520.53,109498.6,78884.58,182836.68,194659.78,81325.55,60440.16,166116.51,128758.67
2016-06-29,134345523.4,10315423.23,6940122.398,57455589.02,23550009.19,8139534.06,2729670.425,12685860.78,12529314.3
2016-06-30,1030671.8,113639.23,81083.54,185756.14,199096.12,83843.78,62028.81,172599.07,132625.11
2016-07-01,1032259.9,113622.87,81092.53,187263.75,200167.5,84015.25,62414.52,171581.05,132102.43
2016-07-05,140507398.4,10833709.13,7164125.941,60534169.55,24602390.05,8481261.374,2876866.175,13055871.11,12959005.09
2016-07-06,1032125.77,113570.33,81154.82,188284.85,202556.74,83951.38,62000.76,168624.52,131982.37
2016-07-07,142518602.8,10891302.86,7169790.2,62247176.29,24997066.44,8489667.424,2792620.613,12948022.75,12982956.2
2016-07-08,1046250.37,115666.22,81196.17,191756.05,203637.26,85390.57,61360.47,173476.2,133767.43
2016-07-11,147641644.8,11304539.77,7256522.073,65154183.19,25221761.17,8830699.427,2781724.698,13668572.32,13423642.14
2016-07-12,1055249.64,117603.05,82501.22,193697.6,203503.84,85694.64,61033.74,177767.63,133447.92
2016-07-13,1057201.62,118083.84,82250.09,193211.74,204402.89,85800.86,61360.83,177700.29,134391.08
2016-07-14,1064683.57,118864.1,82427.72,194021.42,205496.84,86192.37,61528.53,180778.9,135373.69
2016-07-15,1062697.32,118719.29,82582.14,193269.25,204962.24,86343.87,61664.97,180545.97,134609.59
